"Gene","GTEX_BRAIN_all","GTEX_nigra","Astrocyte","DaN","Endothelial","GABA","Microglia","ODC","OPC"
"ANK2",47.4786618705036,28.3078768115942,1181.15403941058,1610.63550656207,598.737594511961,1318.61078804439,564.78405862042,1236.39234755135,625.612981223038
"ANKDD1B",0.72089353313139,0.334198333333333,13.8285728172441,7.72261471691482,0.535209850430255,34.3297608203794,3.72012606334837,9.87493148170115,8.51449326156974
"ANKLE2",12.2249148049981,7.69160144927536,23.4177220702945,21.4865082142679,24.7525966915888,18.6728693821032,12.8130635226853,22.1962230742245,20.2753336276326
"ANKRD18B",1.74748135365392,0.239688623188406,4.69147850077057,0,0,23.5212017691125,3.40715690686997,2.08269124384768,7.40012641424169
"ANKRD20A8P",0.116947622870125,0.0424610724637681,NA,NA,NA,NA,NA,NA,NA
"ANKRD36C",2.75111940931465,0.944591014492754,110.958342091191,111.852028944002,75.8027890803033,192.65622909727,73.4810450882799,134.541477613262,123.705611755164
"ANKRD42",5.06782976145399,3.38976956521739,6.19889315631913,39.0732789326198,0,49.4624951835507,18.3749581729139,2.90952761714515,2.85207857712827
"ANO6",4.54410552820901,6.005,72.1623535124332,29.234712623654,122.490027208417,40.8086999129572,65.5143909868932,19.1298861501827,158.905803803616
"ANXA2P2",0.352229182127982,0.37643768115942,NA,NA,NA,NA,NA,NA,NA
"AOC2",2.60406859522908,0.965741739130435,0.643419750938244,2.43634957951442,0,2.31269446101382,1.54532409425757,0.886501480176775,0
"AOC3",1.47527133661492,1.33926811594203,NA,NA,NA,NA,NA,NA,NA
"AOC4P",0.0506972843619841,0.0300932971014493,NA,NA,NA,NA,NA,NA,NA
"AP3D1",54.3187220749716,34.3644637681159,55.2581104113576,57.9834764464882,54.9885076877573,62.2249415516488,34.2651115264403,37.2060379231518,41.2504221668732
"APC2",38.9695513063234,25.4624710144928,158.512973107219,96.4292094707015,90.4910718517938,61.5117949960599,36.6051953881222,57.0722582435696,69.2515273596076
"APEH",27.05134948883,23.6600797101449,2.93784029845014,45.9780281933474,5.03671767182762,27.6598436880619,7.69795417148093,6.97235555311981,4.19440770244043
"APOA2",0.38609353653919,0.232340289855072,NA,NA,NA,NA,NA,NA,NA
"APOBR",1.23257853843241,2.10838188405797,0,0,0,0,12.1914269326021,0.539521382474808,0
"APOM",2.36318227943961,2.82304637681159,4.3123198678027,0,0.885667421255309,3.29954598247281,2.18998083766767,5.3707933389514,2.27274400862268
"AQP10",0.0319755573646346,0.0250842753623188,NA,NA,NA,NA,NA,NA,NA
"AQP3",1.87764784929951,1.20671217391304,0,0,0,0.923977872577911,0,0.12672729300364,0
"AQP7",3.47154281825066,0.615275362318841,0,0,0,1.44445962870335,0,0.673104259889368,0
"AREL1",11.013866073457,6.94942753623188,38.9811150950697,22.8727640496413,38.4865673278172,39.2914753050658,68.8177548916891,58.4268692386696,23.0195726421038
"ARGFX",0.0186619424460432,0.00697579710144927,0,0.676582662163332,0,0.500220347062881,0,0.507867266640306,2.06895410232219
"ARHGAP27",7.96232745172283,5.81109420289855,21.2079917477027,9.25333807826396,18.074155231088,14.6648517833789,66.0029681403878,7.05213586340722,9.02531828979945
"ARHGAP30",2.12028137069292,3.84178985507246,12.1923527477888,2.84144448091048,7.42029941147097,0,44.5299275519403,10.6385706841159,4.09785354020456
"ARHGEF15",2.10488182506626,2.84199347826087,0,1.28493744924497,0,1.56290726978298,0,0,0
"ARHGEF2",35.3930855736463,26.6255869565217,80.3220425329844,29.9827690420794,124.627244720553,31.8802279365573,152.560977153259,201.146766946788,61.1561630116749
"ARID2",3.9414015903067,2.49558188405797,171.13468203938,76.2626587478659,136.055617662723,72.7761038622023,235.088030200124,184.138957317586,172.410447241532
"ARID3C",0.635495978795911,0.205480362318841,NA,NA,NA,NA,NA,NA,NA
"ARIH2",19.6735099204847,17.1880072463768,140.82573225758,77.6080520749761,188.712646030083,88.2517832882794,120.732168952405,175.749288140842,128.572270595212
"ARIH2OS",2.90913290420295,3.27400072463768,7.585770764776,4.82877905834049,1.72660662489244,3.54512257840336,3.79491188381961,12.1645771429482,4.85827831061262
"ARL11",0.223375510034078,0.474007028985507,1.28019922391061,0,0,0,18.1767721678796,0.583779385343177,2.77236611911327
"ARL14",0.0110174570238546,0.0040854347826087,NA,NA,NA,NA,NA,NA,NA
"ARL17A",0.568481326770163,0.307720579710145,64.1007741457239,21.846591484443,32.1142622449043,48.2496922822803,53.8783902757446,54.0258754199697,53.8174038355022
"ARL17B",0.584303608481636,0.310874442028986,151.171018788389,75.7693960598746,83.8303181977137,115.975412072697,102.960089035985,82.641621048602,134.044273957746
"ARL3",35.1971472926922,24.3452028985507,92.1216765168731,154.681219080528,113.424866395524,110.108859046869,79.6387317759759,58.0226578314722,90.5600359840755
"ARL4D",11.2916628776978,2.7775084057971,12.0971055592305,16.3095605134154,0,19.2127873144439,4.79076973973206,0.194237303621214,4.07937165155699
"ARL6IP1",244.744801211662,196.918115942029,0,0,0,0,0,0.172927129252803,0
"ARL6IP4",227.205073835668,190.658913043478,78.397910285299,123.472486652021,136.052450485538,94.9859725644357,141.578929618217,75.3187554958793,68.9178446458242
"ARMC5",9.48449110185536,6.52925362318841,6.09900192992955,6.34129053886179,0,11.0527106694925,4.20917731351868,5.9422942261511,4.42000793199965
"ARMH3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARSJ",1.33444527830367,0.466861811594203,25.7709744977125,1.95563065177258,8.08224492435019,27.6587271620469,2.69980161704448,1.85975578730087,0.974956819319234
"ART3",6.3986593108671,1.5490881884058,16.2262679394796,0,1.14144045219305,2.60385618857194,7.10210827751097,11.2514150140948,21.0603691928463
"AS3MT",11.1119212419538,8.33433333333333,NA,NA,NA,NA,NA,NA,NA
"ASAP1",10.3340806512685,9.94688405797101,362.038588248231,154.954375426867,241.008236675959,239.393660623861,235.190713144365,257.293231859902,612.095727812753
"ASAP1-IT1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ASAP1-IT2",0.238274150700492,0.236326956521739,NA,NA,NA,NA,NA,NA,NA
"ASB16",2.45834059825824,1.21096072463768,2.87764582612189,9.02167730922106,14.5443761138753,11.0771730053967,10.4658608693053,6.51793694017214,4.89586260352186
"ASB16-AS1",5.66514801211662,3.70753623188406,NA,NA,NA,NA,NA,NA,NA
"ASGR1",5.91363291556229,1.64373934782609,7.94578359699453,6.13123850925783,2.02905608311014,14.4109768978647,5.78262136435701,0.588974044560277,2.29508527196609
"ASGR2",0.533782291177584,0.353367898550725,0,0,0,0,2.09456982772163,0.449285526431139,0
"ASH1L",16.759433926543,9.14731884057971,321.556625948094,240.571051498268,437.763151404088,287.458545809105,567.210952096499,371.059428377745,340.467558657159
"ASH1L-AS1",3.35928784551306,2.18166304347826,NA,NA,NA,NA,NA,NA,NA
"ASL",10.8035529344945,9.98503623188406,6.28646592106975,15.7291716844349,23.1166150030361,12.0280263910266,17.3628050400469,6.18597953333456,11.3841511893668
"ASPHD1",93.0343207118516,99.0622463768116,40.5499316601832,73.8237064675312,58.8053290652694,66.290401998928,50.8135633719955,104.711786998527,36.5507255859807
"ASTL",0.358166192730026,0.0382795652173913,6.34312196557059,1.72848367788259,3.54034936167501,2.46019387233784,7.17581228746887,2.49399861308576,0
"ASXL3",0.910632169632715,0.798123188405797,35.1150995677738,72.029762869857,27.9547975167664,85.8418322235101,20.3743434385983,40.4322849024683,51.3441490534046
"ATAT1",21.6393729647861,17.8002826086957,44.4215826782141,32.2221393569552,41.6646674363906,28.7864536415135,20.3463268187778,39.983962125683,71.6192360382909
"ATF6",7.90183865959864,6.57157246376812,115.928445301529,85.4945293513692,146.431604087467,80.8590347452931,298.046821490721,116.876289473178,119.624761663298
"ATF6B",46.3551677394926,30.0471231884058,113.309257006199,101.251892675048,162.867884875316,110.267727187529,140.437106937403,78.065715935923,90.2226279942395
"ATG14",11.6909837182885,8.82095652173913,41.5343907407196,33.5501311029873,49.460238533919,48.9385236986776,52.5874796590621,66.9886185215442,35.6935598389613
"ATP11B",4.40444331692541,3.34981014492754,101.404128434674,97.1059664475034,78.3812439267408,56.3360567004391,137.352816661364,139.45062895931,97.7635559620008
"ATP1B2",288.658607724347,211.88884057971,200.354563003726,7.93309319472399,214.492877481487,55.6683210981077,11.5334703524858,7.63264223037538,75.2773294140375
"ATP2A1",0.975117228322605,0.710055362318841,11.4665425926598,9.12328865960931,12.5241089096511,7.01533095335856,8.31259612679788,10.9875845110262,7.20124980726684
"ATP2A1-AS1",1.71480945475199,1.33879507246377,NA,NA,NA,NA,NA,NA,NA
"ATP5ME",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATP6V0A1",102.845845891708,66.9604347826087,180.768786530986,201.997701762929,135.695947481254,229.650587715169,145.597692307856,148.485232470339,102.296535181286
"ATP6V0A2",3.88351276031806,2.29614057971015,32.3905120193872,27.1932393069828,27.8495482583526,32.7547649762712,52.6013114528138,50.1105232128182,27.822556052822
"ATP8B2",17.2773798182507,5.5013115942029,16.4993555452441,25.9613127420015,23.1409077981878,23.1199567705468,4.06210828776832,2.22904036954387,18.350049727829
"ATP8B3",0.248971909503976,0.219652101449275,6.78348460368251,1.60379779317424,0.535209850430255,2.66022156464441,8.80459041562497,3.40766272600965,7.67357636193713
"ATRIP",4.43780586898902,2.2819884057971,NA,NA,NA,NA,NA,NA,NA
"ATRIP-TREX1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ATXN2L",66.159433926543,30.6467391304348,38.2570535610708,26.7255882980547,73.6114626382083,58.1317523235593,24.9491858120889,34.5382390759039,25.6807776473219
"ATXN7L3",52.0452309731162,30.6342536231884,9.47618058034876,9.20627610213111,0,22.6284948645226,12.7639847088275,8.20093771396159,7.78495513274122
"AURKB",0.139480705035971,0.192928550724638,0,0,2.06061505238084,0,8.59121403028595,2.94871551386166,4.84493145123862
"AUTS2",9.54117228322605,7.74020289855072,896.278748619241,644.373432335761,648.858740628975,799.808674512794,1039.79374783946,813.944343918322,350.046996871758
"AVPR1B",0.142688283604695,0.0122110652173913,NA,NA,NA,NA,NA,NA,NA
"AZI2",12.9386243847028,11.3850579710145,47.0653831370044,100.184963379461,81.8041947488902,74.778131015095,34.6806152492835,41.9220236523043,57.7184877981564
"B3GALNT1",16.6711874290042,10.398,17.252505095308,50.5963425117488,27.743676888546,83.1371468946498,12.9932044838283,4.42703556658088,28.746015138714
"B3GALT1",4.93838192351382,2.50807971014493,1.20522308756394,13.0566591695545,0,8.66428271768794,0.922339051835455,0.652860956806399,2.11330260591344
"B3GALT4",4.21977296478607,3.61948405797101,9.26974981711129,10.4911537614471,19.9576892493518,6.664055745466,9.43024861256088,8.76015559970526,5.0777665321036
"B3GAT1",57.8268606588413,48.5685507246377,47.9618850333058,22.6999604436747,67.2295831295307,8.97916442226554,35.1239706480168,120.408574615552,46.241210571047
"B3GAT2",8.28469939416888,9.06083333333333,96.3275774594842,109.251206781185,103.5204275319,151.376688466368,86.8191357418382,42.1627184179997,155.033690339255
"B3GNT4",2.63426843619841,0.418878768115942,0,13.6598642938029,0,1.51567511200839,0,0.0274361262866429,0
"B3GNT5",0.93902184778493,1.31114420289855,144.068631010067,12.6464344053449,9.64571554051904,11.9174409983845,213.769387079286,7.75894777594299,21.8429523038939
"B4GALT1",5.64823638773192,4.16979710144928,116.231337416731,4.26716206150319,60.023803022883,9.57322228505667,212.701212473569,8.44978114060749,26.6603429719429
"B4GALT1-AS1",2.0909826959485,1.2367847826087,NA,NA,NA,NA,NA,NA,NA
"B4GALT3",17.5037890950398,10.6555289855072,13.2567818990047,13.8725633311782,18.944998981968,23.4161753366797,11.3312223285581,10.0667822227948,23.7131130033273
"BAG1",21.7050976902688,25.1409202898551,9.31459243226634,18.3689431745822,6.54737890132331,13.9606301546141,0.860310006356215,13.103847719292,7.89257107341969
"BAG3",68.4504528587656,59.3912608695652,178.075729201019,6.38933102917572,128.579537199453,8.35135760615279,97.2673794834625,8.32651804952312,32.2878693184259
"BAG6",56.9593767512306,38.1376086956522,22.1617904147623,48.9897996704695,47.5157321023261,20.4920448039802,30.9137245570061,24.9581644521155,19.3281920505397
"BAK1",7.68160204468005,6.24525362318841,10.8395958742675,12.4568958143352,0,7.15521620353671,4.55508114684589,8.54552734123265,9.66316961839189
"BATF",1.32516194244604,1.33791789855072,1.81192890565988,0.676582662163332,0,2.53421382045135,26.4500666060837,3.48010120983951,1.69101930523007
"BBIP1",7.65096160545248,6.47634782608696,91.5262813927993,110.041241982104,98.6048167407032,148.50363415842,81.8712018194779,147.977646680277,94.6609182981622
"BBOF1",3.76131173797804,3.19006956521739,53.2330420410112,20.0351019866579,49.1472420422377,34.2883497067913,17.5617920921195,34.3788175960779,42.0258719049067
"BCAS3",6.77611923513821,5.19248550724638,519.758896363651,358.790401161638,621.570211168591,371.23882467657,527.104533346616,717.32477257598,541.066646917995
"BCKDK",20.2131946232488,15.3840072463768,26.4682900120472,17.3941356390251,13.8646197719574,26.3893532426349,59.6006039086838,14.0332976592213,33.3027053323438
"BCL6B",2.26005152593715,3.12800362318841,NA,NA,NA,NA,NA,NA,NA
"BCL7A",13.2229277546384,5.39689855072464,23.7259205571991,18.586706964666,16.7472418563451,49.6284386519251,20.4097474663226,25.0247372939814,32.4690190572623
"BCL7C",7.65064975388111,8.34130434782609,43.2375491766356,17.0957302741193,11.9694539854596,31.4111503752191,42.3843023472242,35.8646626250452,53.5705696390468
"BECN1",23.5806404392276,19.1625217391304,14.9198332958579,29.2002017064953,18.4873553806143,29.8401040624442,15.7047497143634,22.219167156693,11.2331576033131
"BIN3",6.96679348731541,4.60048043478261,22.9412474275507,10.104723784484,35.4727131508515,36.5589587954627,38.7712300397895,20.5574817999327,19.4528013974856
"BIN3-IT1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"BIRC5",0.336809952669443,0.305006884057971,1.32813801107838,0,0,1.62681146312601,0.397689424443982,1.79217991487415,2.54216203578696
"BLACAT1",3.83419862135555,0.611284637681159,NA,NA,NA,NA,NA,NA,NA
"BLK",0.0487608106777736,0.0509260144927536,0,0,0,0,0,0.371884667661982,0
"BMP1",9.25821514577811,4.56264492753623,24.2365789336453,1.09863066673698,29.8007723175962,0,6.84162628289039,10.6368068109674,12.2811144350727
"BMP2",1.37754562665657,1.74155579710145,2.58506876634986,14.3510908519217,0,0,0.19216356963047,0.67388914034496,2.67151952263152
"BMP4",2.16075029534267,0.696763405797101,0.17440726817873,2.57511613773781,0,11.9070417411358,0,0,11.1739342075474
"BNC2",0.174968396062098,0.478294565217391,225.602512923869,338.301751362189,149.502210506791,100.502512034996,333.639017816161,26.510496095518,42.3265744333641
"BNC2-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"BOLA2",3.86349849678152,3.66122101449275,NA,NA,NA,NA,NA,NA,NA
"BOLA2-SMG1P6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"BOLA2B",0.726542400605831,0.82579652173913,NA,NA,NA,NA,NA,NA,NA
"BORCS6",6.78167618326392,6.23750724637681,10.5593104725367,5.34414958382732,12.5241089096511,3.8431925244221,3.5056068571645,6.47364458556286,4.05884128149903
"BORCS7",25.4064672472548,22.0371304347826,NA,NA,NA,NA,NA,NA,NA
"BORCS7-ASMT",NA,NA,11.2574431045227,5.33777436160218,0,4.57073383163618,1.3810247203425,9.54771492063264,5.51144926750735
"BRCA1",1.11887772813328,1.65609637681159,38.3144975018594,20.5963584195129,30.1907222669638,21.550208279021,45.2623798504414,41.7224966514902,39.0289781918651
"BRD2",70.7855407042787,45.0641304347826,74.6675034366986,41.2733471839394,119.629804145382,50.0609224149081,58.9037763161455,33.64664266952,55.1993833924929
"BRD7",19.7938799697084,20.660652173913,27.900621996611,43.9988895145402,59.3870011826907,27.6900458343594,50.0286331184815,36.8736991990798,41.2756111075965
"BRIP1",0.151876455509277,0.0625994057971015,3.01965083111661,1.10845082912122,0,10.8160771748298,11.3034718323186,4.97632365445908,11.5347180082236
"BSN",23.6396025747823,4.22907391304348,18.3862021360296,40.8177540442462,11.5495564203485,50.5893986925815,14.1273019355175,13.1719977377968,26.162369835738
"BSN-DT",NA,NA,NA,NA,NA,NA,NA,NA,NA
"BST1",0.766909250283983,0.836313768115942,2.39039006111716,0,10.8135088219691,0.916581882842504,2.53626816913821,3.06959339768322,0
"BTBD2",100.927753881106,60.1057246376812,47.0920977249035,24.3656316613009,60.9170205811017,34.2955078750979,57.0408670864413,28.2049039512355,31.88802672954
"BTNL2",0.193210913669065,0.140469855072464,NA,NA,NA,NA,NA,NA,NA
"BTRC",18.3926914047709,11.5754710144928,131.165216253834,99.2517229100256,68.1529312363461,159.134221250327,102.398072538518,162.404889965472,164.050250491097
"C10orf95",0.72853080272624,0.268032608695652,0.724563216495163,1.41141102305183,0,0.396569986869568,2.88912964969303,0.244662741217064,0
"C12orf40",0.017646815221507,0.0191353188405797,33.1757556890342,126.025494956839,25.6779832660199,50.4791270115371,58.5692396987265,16.5266495239046,61.1817297117137
"C12orf65",5.70547383566831,3.73860144927536,28.4955718353241,26.2804981730424,21.2635745220687,59.2710759182642,22.2624923307358,24.366758569062,36.9913882838626
"C16orf54",0.202243733434305,0.373220144927536,0.228450389028168,0,0,0,11.140349049032,0.524421121665987,0
"C16orf58",42.4121048845134,23.2043550724638,29.4446306238904,43.3934024750402,76.4020167745492,36.6691163822248,38.2862362778837,36.8024754958307,39.06698882247
"C16orf92",0.368973839454752,0.0507753623188406,NA,NA,NA,NA,NA,NA,NA
"C16orf97",0.00177500946611132,0.00089268115942029,NA,NA,NA,NA,NA,NA,NA
"C17orf100",5.62077315410829,3.51690724637681,27.3844339165456,22.6767815757802,6.4146817321106,18.4016885142578,3.7694393162917,11.3103248638642,17.4838655349148
"C17orf113",NA,NA,NA,NA,NA,NA,NA,NA,NA
"C17orf49",13.8578992805755,10.7314565217391,0,0,0,0,1.87731731355892,0.45207753283335,0
"C17orf53",0.579159865959864,0.376775507246377,0.152976587851089,0,0.535209850430255,0.528751385328629,4.64393360361194,3.79539217289417,3.76244002498735
"C17orf82",0.19331839454752,0.351473115942029,NA,NA,NA,NA,NA,NA,NA
"C17orf99",0.0169545675880348,0.0238055869565217,1.46445283518191,2.36263584410219,13.440203313621,5.30216487638023,0,4.58755490144115,1.66959635032068
"C19orf25",14.4604274895873,12.2640362318841,62.5199754389715,29.5886383686838,53.5295708306374,34.4679563413174,69.6124093225446,63.6907407489759,60.2782659764511
"C1QL1",27.8576232487694,33.1802101449275,11.2202492712681,12.569130216189,10.2541787481374,15.962417493807,4.41937578783856,2.62450824972885,59.006743686974
"C1QL3",6.10478065808406,0.713964152173913,NA,NA,NA,NA,NA,NA,NA
"C1QTNF1",5.96760045437334,11.3177384057971,16.0487322195228,0,73.863839900948,2.95228279382023,0.452954964952609,1.67876709871664,1.97476695871259
"C1QTNF1-AS1",0.082218072699735,0.0955669565217391,NA,NA,NA,NA,NA,NA,NA
"C1QTNF7",0.281657869746308,0.372558115942029,16.157580527716,9.56626129490643,30.2290767391498,17.2487633559719,4.38107623361763,5.32037230752135,6.69123911045023
"C1orf105",0.036367233244983,0.0541078985507246,0,0,0,0,0,1.10886678134407,2.6931502111015
"C1orf189",0.31366614539947,0.176258115942029,0,0,4.59018801410105,0,0.826907572406095,1.08119919903877,2.15548830432046
"C1orf226",3.60861090496024,2.93704057971014,5.33266976044795,13.3534538519077,28.2295579029671,6.65717080990283,0.569168160733089,4.82423963571313,4.08377652327609
"C1orf43",110.869333585763,112.692391304348,67.3436116569686,91.8042688635384,130.122791376309,106.145015224061,78.7756456901275,123.14181716753,70.2430488378831
"C2",2.15259704657327,2.46787826086957,6.69423790600444,2.96100146421915,0.612246897132726,10.668077047053,4.4966607925658,6.19206139166807,11.3630163332294
"C2-AS1",0.166776122680803,0.0748394927536232,NA,NA,NA,NA,NA,NA,NA
"C2CD4A",0.252699970087088,0.138313565217391,NA,NA,NA,NA,NA,NA,NA
"C2CD4B",1.31679156001515,1.6915215942029,NA,NA,NA,NA,NA,NA,NA
"C3orf62",7.13361230594472,4.77052173913043,17.3482242974036,15.0460908004231,13.8106720495561,13.4679159377663,33.0687077574537,15.2178669988874,11.8709708499249
"C3orf84",0.00959870503597122,0.00593855072463768,3.45437942916495,0,0,1.46540758846666,1.09342984875264,1.52584408785979,2.60077016510151
"C4A",2.5993095834911,2.92039420289855,NA,NA,NA,NA,NA,NA,NA
"C4B",2.01141572093904,2.76449637681159,NA,NA,NA,NA,NA,NA,NA
"C4B_2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"C5orf15",17.9903574403635,17.009847826087,50.4213911160522,60.2871659817736,37.6792169099613,42.8963745295554,79.0583952667201,64.0640175595059,111.886747991414
"C5orf24",19.9246637637259,12.4937391304348,25.8029155802642,12.4220415586161,38.9349414956224,25.880222384145,15.1410249122581,38.0478518294305,45.134161175784
"C5orf30",15.4670227186672,14.0937608695652,24.3482067991041,37.6220392516288,4.40100662493857,29.9122760269976,16.3449517944245,48.7737120279241,8.60492176525194
"C5orf64",1.44834503218478,3.34966449275362,NA,NA,NA,NA,NA,NA,NA
"C5orf64-AS1",1.05034340401363,2.81045217391304,NA,NA,NA,NA,NA,NA,NA
"C5orf66",1.67423650132526,1.12031195652174,NA,NA,NA,NA,NA,NA,NA
"C5orf66-AS1",0.043888674744415,0.0336545652173913,NA,NA,NA,NA,NA,NA,NA
"C5orf66-AS2",0.00960208670957971,0.00792824637681159,NA,NA,NA,NA,NA,NA,NA
"C6orf136",37.2722211283605,26.2960362318841,30.8699270013594,86.6795098038341,20.866232304839,91.2285313674518,32.0461085816234,25.7134565169305,30.4447281496851
"C6orf15",0.0173882506626278,0.0114534782608696,NA,NA,NA,NA,NA,NA,NA
"C6orf47",9.86591325255585,8.8645652173913,10.9797777109038,7.63629019442831,8.60827944542573,15.0527751865451,13.6262239764186,12.0041246970174,11.2557748488789
"C8orf49",0.00542930215827338,0.00400905797101449,NA,NA,NA,NA,NA,NA,NA
"C8orf58",5.70928023475956,2.88306304347826,0,0.637280393176511,0,0,0,0.557067345509682,0.16490245772272
"C9orf131",0.209698992805755,0.101918623188406,NA,NA,NA,NA,NA,NA,NA
"C9orf24",16.4813344945097,8.53680434782609,46.1911085644609,43.9171112057716,0,29.6302292048974,4.16579334584519,6.03626370906488,6.44492985068448
"CAB39L",17.9794918591443,21.8298695652174,133.793323185342,91.1017235343583,21.7617124926755,55.0651022409126,29.204762837926,50.9298441070387,83.3672050695525
"CACUL1",6.88902158273381,5.82191304347826,152.488043218553,124.106910457224,83.0253406366406,113.670709185904,140.86082032867,98.5147136237905,125.314042072337
"CALN1",23.9357626277925,10.2382594202899,193.152162076314,351.841359518542,191.734798479937,232.641251978874,121.306952896009,232.102517372896,239.285957723494
"CAMK2D",25.203864710337,12.0129637681159,183.896347422076,241.214342237715,307.507055115741,322.948152061628,280.491644158984,121.016135988929,256.538003154343
"CAMLG",46.4991995456267,39.803731884058,48.2820562860412,275.239807095762,45.9837896760121,163.714045605334,30.8140921949027,45.9211434531993,78.641195044812
"CAMP",0.280329030670201,0.439430869565217,NA,NA,NA,NA,NA,NA,NA
"CAND1.11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"CANT1",8.42183741007194,7.93171014492754,15.819491203946,6.9664173522806,23.9804861653602,10.2418166096505,9.50535687594729,15.7136200726155,13.0179389434121
"CASC16",0.0207578326391518,0.034305268115942,NA,NA,NA,NA,NA,NA,NA
"CASC20",0.00167691026126467,0.0013354347826087,NA,NA,NA,NA,NA,NA,NA
"CASC22",0.00132914804998107,0.000788333333333333,NA,NA,NA,NA,NA,NA,NA
"CASR",0.0236870397576676,0.0569246884057971,4.3507858782885,0.637280393176511,0,1.93711729826376,0.19216356963047,1.2809136826748,0
"CATSPER3",0.903854074214313,0.915495942028986,NA,NA,NA,NA,NA,NA,NA
"CAVIN1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"CBR4",9.90865289663006,8.56231884057971,228.010180622779,142.20754703226,90.7196198826407,217.182759763505,149.168836221326,217.243535151137,312.029547536337
"CC2D2A",3.53061041272245,3.34893695652174,69.9035985408963,43.276924885971,44.8689811834925,89.3097038736984,37.5459756520026,28.9792345719983,88.8175383034547
"CCAR2",37.5704721696327,22.2360434782609,22.4840564826822,12.5016829525809,46.2303200763847,15.9413328205996,15.1181838397153,21.4975784487886,21.81663602792
"CCDC103",0.0368144642180992,0.0241521739130435,NA,NA,NA,NA,NA,NA,NA
"CCDC126",3.83046861037486,2.80001449275362,26.6054657676389,41.1801422920592,5.7206618284138,60.6963936665528,27.6906125639968,32.1030670977376,49.5795751788123
"CCDC158",0.247699313138963,0.311096811594203,6.04506626436935,10.0579414034089,0.535209850430255,5.99286448393539,6.84390499129919,5.88186245013174,3.05533726094286
"CCDC178",0.103496146914048,0.0803593333333333,10.498818040366,18.5973748581186,13.73434023332,15.7654807783075,17.8674974640428,11.7266587966782,10.1313474469104
"CCDC189",5.03736133282847,8.36850072463768,12.6597969375253,127.789822397869,0,42.4031924160977,9.70756381192785,2.44863379019748,5.52511536056415
"CCDC200",NA,NA,NA,NA,NA,NA,NA,NA,NA
"CCDC26",0.0314994558879212,0.0535533333333333,NA,NA,NA,NA,NA,NA,NA
"CCDC36",0.154437030291556,0.128232971014493,3.88895903864101,7.1185867718807,0,6.29221863853598,13.4204624927607,5.12939230602174,4.16105425707837
"CCDC43",13.3001745550928,10.3206739130435,8.6215909631444,20.9261101081851,8.02514415077331,22.0821032976747,2.84657961594058,15.6852216938108,16.258702030701
"CCDC51",6.41746887542597,5.52505797101449,7.35502351922896,10.2209007864567,18.3757404254299,15.0547546175805,5.51915137058822,5.25905084214977,0.595789200248324
"CCDC58",7.01336728511927,5.58710144927536,15.6054868541528,3.53638568720776,25.9203616317678,22.5354347342273,24.6385870129438,20.5505730073978,17.5497470872938
"CCDC62",0.630552574782279,0.361528260869565,24.2553204705896,17.8660503030313,3.62064736130997,11.2326940936973,8.92970097580011,19.4903593106078,17.0041250390484
"CCDC71",5.89046296857251,5.57149275362319,7.2517434034937,6.3101601555202,7.95290048424441,6.25739977726663,4.69604331813295,2.47013419496556,6.0677545341464
"CCDC90B",9.91214956455888,12.944152173913,59.0587662513661,66.1252767925538,21.2537571393894,62.5130737722306,65.7348144913104,126.847868455339,69.1008215692977
"CCL19",2.62137261643317,3.74550956521739,NA,NA,NA,NA,NA,NA,NA
"CCL21",0.280287936387732,0.177305942028986,NA,NA,NA,NA,NA,NA,NA
"CCL27",1.72789445285877,0.929375362318841,3.18184582378484,0,0,0,0,0,0
"CCN2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"CCN6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"CCNG2",19.147116243847,5.99396376811594,28.6217980421891,6.12078701908026,21.1395743706855,42.5585624287183,12.7567546130749,20.4698835932031,22.555308355176
"CCNI",184.58775085195,145.866594202899,133.351209804247,135.320641390314,165.879118450906,267.084059213661,160.877985147628,115.802686909569,111.74538829016
"CCNT2",12.4464878076486,6.88171739130435,59.0612610799648,62.7618241994765,54.1532683772965,133.613783422117,106.832951279905,90.6800152498863,92.2471985975382
"CCNT2-AS1",1.61514634229459,1.56869637681159,NA,NA,NA,NA,NA,NA,NA
"CCP110",19.1951987883378,24.5610434782609,112.690088028512,42.6785454606421,66.8649421728885,51.7628974650525,99.8430178853742,182.685349876451,67.5195085205336
"CCR10",3.43147921241954,1.53884202898551,4.20590309506433,7.63806563390523,8.43513644718465,6.83848992600376,0.738579711215332,3.09601322084853,5.30231574973867
"CCSER1",0.412222930708065,0.122125072463768,105.218291617947,704.018029290967,61.2540542955677,1083.6889361585,76.700451711828,84.8923057394246,358.17160827728
"CCT6P1",5.61494486936766,3.13102246376812,NA,NA,NA,NA,NA,NA,NA
